HID,PID,PARENTw1,PYBRT1Aw1,PYBRT1Bw1,PYGENDERw1,PHOMPOPw1,PRELATE1w1,PGENDER1w1,PBRTA1w1,PBRTB1w1,PRELATE2w1,PGENDER2w1,PBRTA2w1,PBRTB2w1,PRELATE3w1,PGENDER3w1,PBRTA3w1,PBRTB3w1,PRELATE4w1,PGENDER4w1,PBRTA4w1,PBRTB4w1,PRELATE5w1,PGENDER5w1,PBRTA5w1,PBRTB5w1,PRELATE6w1,PGENDER6w1,PBRTA6w1,PBRTB6w1,PRELATE7w1,PGENDER7w1,PBRTA7w1,PBRTB7w1,PRELATE8w1,PGENDER8w1,PBRTA8w1,PBRTB8w1,PYBRP1w1,PYBRP2w1,PYBRP3w1,PFAM1A00w1,PFAM1A00_Tw1,PEDU1A00w1,PEDU1B01w1,PEDU1B02w1,PEDU1B02_Tw1,PEDU1C00w1,PEDU1B03w1,PEDU1B04w1,PEDU1B04_Tw1,PFAM2A01w1,PFAM2A01_Tw1,PFAM2A02w1,PFAM2A02_Tw1,PFAM2A03w1,PFAM2A03_Tw1,PFAM2A04w1,PFAM2A04_Tw1,PFAM4A01w1,PFAM4A02w1,PFAM4A03w1,PFAM4A04w1,PFAM3A00w1,PFAM3B00w1,PFAM3C00w1,PFAM3D00w1,PMDA1A00w1,PMDA1B01w1,PMDA1B02w1,PMDA1B03w1,PMDA1B04w1,PMDA1B05w1,PMDA1B06w1,PMDA1B07w1,PMDA1B08w1,PMDA1B09w1,PMDA1B10w1,PMDA1B11w1,PMDA1B13w1,PMDA1B13_Tw1,PMDA1C01w1,PMDA1C02w1,PMDA1C03w1,PMDA1C04w1,PMDA1C05w1,PMDA1C06w1,PMDA1C07w1,PMDA1C08w1,PMDA1C09w1,PMDA1C10w1,PMDA1C11w1,PMDA1C12w1,PMDA1C13w1,PMDA1C14w1,PMDA1C15w1,PPSY1A01w1,PPSY1A02w1,PPSY1A03w1,PPSY1A04w1,PPSY1A05w1,PPSY2A01w1,PPSY2A02w1,PPSY2A03w1,PPSY2A04w1,PPSY3A01w1,PPSY3A02w1,PPSY3A03w1,PPSY3A04w1,PPSY3A05w1,PPSY3A06w1,PPSY3A07w1,PPSY3A08w1,PPSY3A09w1,PPSY3A10w1,PPSY4A01w1,PPSY4A02w1,PPSY4A03w1,PPSY4A04w1,PPSY4A05w1,PPSY4A06w1,PPSY4A07w1,PPSY4A08w1,PPSY4A09w1,PPSY4A10w1,PPSY4A11w1,PPSY4A12w1,PPSY4A13w1,PPSY4A14w1,PPSY4A15w1,PPSY4A16w1,PPSY4A17w1,PPSY4A18w1,PPSY4A19w1,PPSY4A20w1,PPSY4A21w1,PPSY4A22w1,PPSY4A23w1,PPSY4A24w1,PPSY4A25w1,PPSY4A26w1,PPSY4A27w1,PPSY4A28w1,PPSY4A29w1,PPSY4A30w1,PPSY4Ascw1,PPSY5A01w1,PPSY5A02w1,PPSY5A03w1,PPSY5A04w1,PPSY5A05w1,PPSY5A06w1,PPSY5A07w1,PPSY5A08w1,PPHY1A00w1,PPHY1B00w1,PPHY1C00w1,PPHY2A00w1,PPHY2B00w1,PBRP1w1,PBRP2w1,PBRP3w1,PSCHOOL1w1,PSCHOOL2w1,PSCHOOL3w1,PWORKW1w1,PWORKW2w1,PWORKW3w1,PJOB1w1,PJOB2w1,PJOB3w1,PJOB1_Tw1,PJOB2_Tw1,PJOB3_Tw1,PINCOMEw1,PINCOME1w1
3229,1,1,2005,6,2,4,1,2,1977,7,2,1,1977,8,3,2,2005,6,3,1,2007,4,,,,,,,,,,,,,,,,,1,15,,1,,1,6,4,,20,,,,1,,1,,1,,1,,5,0,10,0,3,3,3,3,1,4,4,3,3,2,3,3,3,3,4,2,8,,2,1,2,1,4,1,1,2,1,1,1,1,1,2,3,2,3,2,3,2,2,3,2,2,2,2,3,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-4,2,3,2,2,2,2,2,2,2,1,3,161,52,1,10,,6,4,10,1,2,3,10,,,,,,5,3
3230,1,1,2005,12,2,4,1,2,1971,7,2,1,1969,6,3,2,2005,12,3,2,2007,5,,,,,,,,,,,,,,,,,1,3,,1,,1,4,2,,40,,,,1,,1,,1,,1,,5,0,10,0,3,3,3,2,1,3,3,4,3,3,1,4,4,3,3,2,8,,3,2,2,2,3,3,2,3,2,2,2,3,2,3,2,2,3,4,3,3,3,3,3,2,3,2,3,3,2,2,3,3,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,-4,2,3,2,3,3,3,3,3,3,2,7,158,62,1,3,,4,4,10,1,1,3,9,4,,,,,5,2
3231,1,1,2005,4,2,4,1,2,1973,10,2,1,1972,11,3,2,2003,1,3,2,2005,4,,,,,,,,,,,,,,,,,1,1,,1,,1,2,5,,36,,,,1,,1,,1,,1,,5,30,13,30,4,4,3,2,2,3,3,3,3,1,3,3,2,3,4,2,8,,2,2,2,2,3,1,1,1,1,4,1,1,2,1,3,3,3,3,2,2,3,3,3,2,2,2,2,2,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,-2,2,2,2,2,2,2,3,3,3,2,7,154,53,1,15,,4,4,10,1,2,3,4,,,,,,6,3
3232,1,1,2005,1,1,4,1,2,1974,12,2,1,1974,8,3,1,2005,1,3,2,2007,8,,,,,,,,,,,,,,,,,1,3,,1,,2,,,,,2,3,,1,,1,,1,,1,,6,0,8,0,4,4,4,3,1,4,4,4,4,3,1,4,2,4,3,2,8,,1,1,2,2,1,1,1,1,2,2,1,1,1,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,2,2,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,5,2,3,2,3,2,2,2,3,3,1,7,155,49,1,15,,5,4,10,1,1,3,1,4,,,,,5,3
3233,1,1,2005,8,2,4,1,2,1976,6,2,1,1975,1,3,2,2003,5,3,1,2005,8,,,,,,,,,,,,,,,,,1,15,,1,,1,5,4,,50,,,,1,,1,,1,,1,,5,0,5,0,3,3,3,3,1,4,3,4,4,1,1,2,3,3,4,3,8,,3,3,3,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-3,4,3,3,3,3,3,3,3,3,3,5,155,50,1,3,,5,5,10,1,1,3,5,5,,,,,4,3
3234,1,1,2005,11,1,4,1,2,1976,4,2,1,1976,5,3,1,2005,11,3,1,2008,4,,,,,,,,,,,,,,,,,1,3,,1,,1,5,4,,80,,,,1,,1,,1,,1,,3,30,10,0,3,2,4,3,1,4,3,3,3,1,2,3,2,2,4,3,8,,1,2,2,2,4,1,1,2,2,3,2,1,1,1,4,2,3,3,2,1,3,3,3,2,3,2,3,3,2,2,3,3,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,3,3,2,3,3,2,3,3,2,2,0,173,68,1,3,,5,5,10,1,1,3,3,3,,,,,6,2
3235,1,1,2005,12,1,3,1,2,1986,12,2,1,1984,4,3,1,2005,12,,,,,,,,,,,,,,,,,,,,,1,3,,1,,2,,,,,1,7,,1,,1,,1,,1,,4,0,7,0,3,3,3,2,1,4,4,3,3,3,3,3,2,3,4,3,8,,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,3,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-4,3,2,3,2,3,2,3,3,3,4,6,166,54,1,3,,4,4,10,1,2,3,5,,,,,,4,2
3236,1,1,2005,1,2,5,1,2,1980,7,2,1,1980,4,3,2,2005,1,3,2,2008,12,3,2,2015,6,,,,,,,,,,,,,1,3,,1,,1,5,4,,34,,,,1,,1,,1,,1,,5,0,16,0,4,4,4,3,1,4,4,3,4,1,1,4,3,3,4,2,8,,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,3,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,3,3,3,3,3,2,3,3,3,3,2,7,169,73,1,15,,5,5,10,1,2,3,5,,,,,,6,3
3237,1,1,2005,9,1,3,1,2,1969,4,2,1,1960,6,3,1,2005,9,,,,,,,,,,,,,,,,,,,,,1,3,,1,,1,6,2,,11,,,,1,,1,,1,,1,,0,20,9,20,6,6,4,5,1,4,4,4,4,3,2,3,3,3,3,2,8,,2,1,1,1,1,1,1,1,1,3,2,1,1,2,3,3,3,3,3,3,4,4,4,4,3,3,3,3,2,3,2,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-3,3,3,3,3,3,2,3,2,3,1,7,156,41,2,,일본,4,4,10,1,1,3,1,4,,,,,4,3
3238,1,1,2005,6,1,4,1,2,1977,8,2,1,1973,10,3,1,2005,6,3,2,2007,2,,,,,,,,,,,,,,,,,1,3,,1,,1,4,5,,39,,,,1,,1,,1,,1,,2,0,3,0,2,2,4,3,1,4,3,3,3,4,1,4,1,4,1,4,8,,3,3,3,3,4,1,1,1,1,3,2,2,2,2,3,2,2,2,3,1,3,3,3,1,2,2,3,4,1,1,4,4,2,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,-1,2,3,2,3,2,2,3,1,3,3,6,162,65,1,15,,4,5,10,1,1,3,5,4,,,,,4,3
3239,1,1,2005,3,1,4,1,2,1972,7,2,1,1970,9,3,2,2010,7,3,1,2005,3,,,,,,,,,,,,,,,,,1,3,,1,,1,2,6,,100,,,,1,,1,,1,,1,,6,0,10,0,4,4,5,4,1,4,4,3,3,2,1,3,3,2,4,1,8,,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,3,3,3,3,3,3,3,4,1,4,1,3,4,1,1,4,1,1,4,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,6,1,4,1,4,3,1,4,4,4,5,7,174,57,1,3,,7,6,10,1,1,3,2,4,,,,,9,4
3240,1,1,2005,11,1,4,1,2,1971,8,2,1,1969,11,3,1,2005,11,3,2,2003,9,,,,,,,,,,,,,,,,,1,3,,1,,1,5,3,,50,,,,1,,1,,1,,1,,8,0,10,0,3,3,3,3,1,3,3,3,3,4,1,4,1,4,4,3,8,,2,2,2,3,2,2,3,3,3,3,3,2,3,3,2,2,3,3,3,2,3,3,3,1,3,1,3,3,1,1,3,3,1,3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,5,2,3,2,4,2,2,3,3,2,2,4,174,65,1,3,,6,7,10,1,1,3,1,2,,,,,5,3
3241,1,2,2005,1,1,5,1,1,1966,3,2,2,1984,9,6,2,1942,11,3,1,2005,1,3,2,2011,5,,,,,,,,,,,,,1,3,,4,,1,5,4,,50,,,,1,,1,,1,,1,,5,0,10,0,4,4,4,3,1,3,3,4,4,2,4,3,3,3,3,3,8,,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,3,1,3,1,3,3,2,1,3,3,1,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,-2,1,3,2,3,2,2,3,3,3,4,7,175,72,1,3,,5,4,10,1,1,3,4,8,,,,,4,3
3242,1,1,2005,5,1,4,1,1,1973,9,2,2,1975,11,3,1,2005,5,3,1,2009,5,,,,,,,,,,,,,,,,,1,3,,1,,1,5,4,,40,,,,1,,1,,1,,1,,14,0,20,0,3,2,4,3,1,4,3,4,4,4,1,4,1,3,4,2,8,,2,1,2,2,2,1,1,1,1,3,2,2,2,2,3,3,3,3,3,2,3,3,3,2,3,2,3,3,2,2,3,3,2,3,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,2,3,2,3,2,3,2,3,3,2,7,161,60,1,3,,6,5,10,1,1,3,2,3,,,,,7,3
3243,1,1,2005,8,1,4,1,1,1972,10,2,2,1978,1,6,2,1947,4,3,1,2005,8,,,,,,,,,,,,,,,,,1,3,,4,,1,5,2,,18,,,,1,,1,,2,,1,,3,0,14,0,4,4,4,3,1,4,4,2,4,1,1,3,2,2,3,2,8,,2,1,1,1,4,2,1,1,2,3,2,2,2,2,3,2,3,3,3,2,3,3,3,2,3,2,2,3,3,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,-2,2,3,2,2,2,2,3,3,2,1,7,156,45,1,15,,5,4,10,1,1,3,5,5,,,,,10,3
3244,1,1,2005,4,1,4,1,2,1975,11,2,1,1973,3,3,1,2005,4,3,1,2006,11,,,,,,,,,,,,,,,,,1,15,,1,,1,4,6,,42,,,,2,,1,,2,,1,,2,0,6,0,6,6,3,3,1,4,3,3,4,4,1,3,3,2,4,1,8,,2,1,3,2,3,1,2,1,2,3,1,1,2,3,3,2,2,3,3,2,3,3,3,3,3,2,3,3,3,2,4,4,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3,3,4,2,3,2,3,2,2,3,2,2,165,75,1,15,,7,7,10,1,1,3,1,1,,,,,9,3
3245,1,1,2005,8,1,5,1,1,1972,3,2,2,1974,2,3,1,2002,7,3,1,2005,8,3,2,2009,8,,,,,,,,,,,,,1,3,,1,,2,,,,,1,2,,1,,2,,2,,1,,3,0,12,0,4,4,5,5,1,4,3,2,2,1,1,3,2,2,3,1,8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,3,3,4,4,4,3,4,1,4,4,1,1,4,4,1,4,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,4,1,4,4,1,4,4,4,1,5,158,56,1,3,,4,4,10,1,1,3,5,5,,,,,4,4
3246,1,1,2005,6,1,3,1,2,1969,3,3,1,1998,2,3,1,2005,6,,,,,,,,,,,,,,,,,,,,,1,3,,2,,1,1,5,,25,,,,1,,1,,1,,1,,4,0,6,0,3,3,3,3,1,4,4,4,4,2,3,3,3,4,4,3,8,,1,1,1,1,3,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,3,3,3,1,2,2,3,3,1,1,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,-3,2,3,2,3,2,2,3,3,3,3,3,159,43,1,3,,4,4,10,1,1,3,2,4,,,,,2,2
3247,1,1,2005,6,1,3,1,2,1972,12,2,1,1970,8,3,1,2005,6,,,,,,,,,,,,,,,,,,,,,1,3,,1,,1,6,8,없음,17,,,,1,,1,,1,,1,,8,0,13,0,4,3,3,4,1,4,4,3,3,2,1,4,2,3,4,3,8,,2,1,1,1,2,1,1,1,1,2,1,2,1,2,3,1,2,2,3,1,3,3,2,1,2,1,3,3,1,1,3,4,2,3,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,3,3,4,3,2,3,2,2,2,3,1,7,156,60,1,15,,6,6,10,1,2,3,3,,,,,,6,3
3248,1,1,2005,3,1,4,1,2,1972,11,2,1,1973,2,3,1,2005,3,3,1,2007,12,,,,,,,,,,,,,,,,,1,1,,1,,2,,,,,2,4,,1,,1,,2,,1,,2,0,5,0,3,2,2,3,1,4,4,2,4,2,1,4,3,2,4,2,8,,2,1,1,1,3,1,2,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,3,2,3,2,2,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,-6,2,3,2,3,2,2,3,2,2,1,0,163,65,1,1,,6,4,10,1,1,3,4,4,,,,,6,2
3249,1,1,2005,3,1,4,1,1,1970,10,2,2,1974,4,3,1,2003,3,3,1,2005,3,,,,,,,,,,,,,,,,,1,3,,1,,1,4,5,,60,,,,1,,1,,1,,1,,5,0,10,0,4,4,4,3,1,4,3,3,3,2,2,2,2,3,3,2,8,,3,1,1,3,4,1,1,1,1,1,1,1,1,1,4,2,2,3,3,2,3,3,3,2,3,2,3,3,2,2,3,3,2,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,-3,3,3,2,3,3,2,3,4,3,1,5,164,65,1,3,,6,6,10,1,2,3,1,,,,,,5,3
3250,1,1,2005,8,1,4,1,1,1967,12,2,2,1974,1,3,2,2004,1,3,1,2005,8,,,,,,,,,,,,,,,,,1,3,,1,,1,5,4,,100,,,,1,,1,,2,,1,,10,0,20,0,4,3,4,4,1,4,3,3,4,2,1,4,1,3,4,3,8,,2,1,3,2,3,3,1,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,2,3,2,3,3,2,2,4,3,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,-2,2,3,2,3,2,2,3,3,3,1,5,161,53,1,15,,6,6,10,1,1,3,2,2,,,,,9,3
3251,1,1,2005,5,1,5,1,2,1971,6,2,1,1969,11,3,2,1997,11,3,1,2002,2,3,1,2005,5,,,,,,,,,,,,,1,3,,1,,1,3,6,,50,,,,1,,1,,1,,1,,2,0,2,0,5,5,4,3,1,4,4,3,4,3,1,3,1,2,3,2,4,메모작성,3,2,2,3,2,1,2,1,2,3,2,1,3,2,3,2,2,2,2,1,3,3,3,2,2,3,2,3,3,2,3,3,2,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,-2,3,2,3,2,2,4,3,2,2,4,5,163,58,1,3,,7,6,10,1,2,3,2,,,,,,7,3
3252,1,1,2005,12,1,3,1,2,1970,10,3,2,1996,1,3,1,2005,12,,,,,,,,,,,,,,,,,,,,,1,1,,2,,1,5,2,,50,,,,1,,1,,1,,1,,5,0,10,0,3,3,4,3,1,4,4,4,4,1,3,3,1,3,4,3,8,,2,2,3,2,3,2,2,3,3,2,2,2,3,3,2,2,2,3,2,1,3,3,3,2,2,2,2,2,3,3,3,3,3,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,2,2,2,3,2,2,3,3,2,1,6,161,66,1,4,,10,6,10,3,1,3,,4,,,,,4,2
3253,1,1,2005,4,1,4,1,2,1979,2,2,1,1976,9,3,1,2005,4,3,2,2011,3,,,,,,,,,,,,,,,,,1,3,,1,,1,5,4,,40,,,,1,,1,,1,,1,,2,0,8,0,3,3,4,3,1,4,4,3,3,2,2,3,1,3,4,3,8,,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,2,2,3,2,2,3,3,2,2,3,2,2,3,3,2,3,3,2,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-2,2,3,2,2,2,2,3,3,3,1,0,167,57,1,3,,5,4,10,1,1,3,8,2,,,,,5,2
3254,1,1,2005,4,1,4,1,2,1977,7,2,1,1975,3,3,1,2005,4,3,1,2010,1,,,,,,,,,,,,,,,,,1,3,,1,,1,5,3,,25,,,,1,,1,,1,,1,,6,30,12,0,4,4,4,3,1,4,3,3,3,1,1,2,1,1,3,1,8,,1,1,1,1,2,1,1,2,1,4,1,1,2,1,4,3,3,3,3,2,3,3,3,2,3,2,3,3,2,1,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1,2,3,3,3,2,2,2,3,3,1,7,167,54,1,16,,7,5,10,1,2,3,2,,,,,,6,3
3255,1,1,2005,7,1,3,1,2,1972,2,2,1,1971,9,3,1,2005,7,,,,,,,,,,,,,,,,,,,,,1,3,,1,,1,5,1,,40,,,,1,,1,,1,,1,,3,0,7,0,5,4,5,4,1,4,3,4,4,2,1,4,2,3,4,2,8,,2,3,2,2,3,2,2,2,2,2,2,3,3,3,2,2,2,3,3,2,3,3,2,2,3,2,3,3,2,2,3,3,2,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,-3,3,3,2,3,3,2,3,3,2,5,0,153,63,1,16,,6,6,10,1,1,3,4,2,,,,,7,3
3256,1,1,2005,8,1,5,1,2,1972,1,2,1,1970,10,3,2,2002,3,3,1,2005,8,3,1,2007,6,,,,,,,,,,,,,1,3,,1,,1,5,3,,30,,,,1,,1,,1,,1,,4,0,6,0,4,4,4,4,1,4,4,3,3,3,1,3,1,3,2,1,8,,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,3,3,3,1,3,3,1,1,4,3,1,2,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,9,3,4,2,4,4,1,4,4,3,3,7,165,65,1,3,,6,6,10,1,1,3,4,4,,,,,5,3
3257,1,1,2005,9,1,5,1,2,1972,2,2,1,1972,7,3,2,2000,5,3,1,2002,12,3,1,2005,9,,,,,,,,,,,,,1,3,,1,,2,,,,,3,7,,1,,1,,1,,5,,2,0,4,0,2,2,4,3,1,3,3,2,3,1,3,2,1,4,4,4,8,,1,1,2,1,4,1,1,1,1,4,1,1,2,2,3,2,2,2,2,1,3,3,3,2,3,2,2,3,3,2,3,3,2,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,-2,2,3,3,3,2,2,3,2,3,2,5,160,48,1,1,,5,5,10,1,2,3,3,,,,,,6,3
3258,1,1,2005,2,1,5,1,1,1973,3,2,2,1973,3,3,2,2001,8,3,1,2002,11,3,1,2005,2,,,,,,,,,,,,,1,3,,1,,1,5,4,,70,,,,1,,1,,1,,1,,2,0,7,0,3,3,3,3,1,4,4,2,3,1,1,3,2,2,3,1,8,,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,3,3,3,3,3,3,4,3,3,3,2,3,3,1,1,3,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,-3,2,3,2,2,2,2,2,2,2,3,5,168,63,1,3,,6,7,10,1,1,3,11,2,,개인사업,,,11,4
3259,1,1,2005,3,1,4,1,2,1973,6,2,1,1972,11,3,2,2003,2,3,1,2005,3,,,,,,,,,,,,,,,,,1,3,,1,,1,5,3,,50,,,,1,,1,,1,,1,,4,0,4,0,5,5,4,3,1,4,3,4,4,1,3,3,1,1,3,1,8,,1,1,1,1,1,1,1,1,2,2,1,2,3,3,3,3,3,3,2,1,3,3,2,1,3,2,2,3,2,2,3,3,2,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,-3,3,3,3,3,2,3,3,3,3,1,5,158,50,1,3,,5,4,10,1,1,3,4,4,,,,,5,3
3260,1,1,2005,7,1,4,1,2,1975,4,2,1,1973,7,3,1,2003,10,3,1,2005,7,,,,,,,,,,,,,,,,,1,3,,1,,1,4,6,,90,,,,1,,1,,1,,1,,4,0,11,0,4,3,4,3,1,4,4,3,3,3,2,3,1,3,3,2,8,,2,2,2,2,3,2,1,1,1,2,1,1,2,2,3,2,3,2,3,2,3,3,3,2,3,2,3,3,2,2,3,3,2,3,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,-2,2,3,2,3,2,2,3,3,3,3,5,169,66,1,3,,4,5,10,1,1,3,2,4,,,,,7,3
3261,1,1,2005,3,1,4,1,1,1968,6,2,2,1980,11,3,1,2003,2,3,1,2005,3,,,,,,,,,,,,,,,,,1,3,,1,,1,5,4,,50,,,,1,,1,,1,,1,,2,30,4,30,3,3,4,2,1,4,4,3,3,3,2,3,4,4,4,4,8,,2,3,3,2,2,1,2,2,2,3,2,2,2,3,2,2,3,2,2,1,3,3,2,2,2,2,3,3,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1,2,3,3,2,3,3,2,2,3,3,2,156,59,2,,중국,6,3,10,1,1,3,5,5,,,,,3,3
3262,1,1,2005,9,1,7,1,2,1970,9,2,1,1966,10,3,1,1991,12,3,2,1995,6,3,2,1998,2,3,1,2002,5,3,1,2005,9,,,,,1,3,,1,,1,4,5,,27,,,,1,,1,,1,,1,,5,0,2,0,6,3,4,2,1,4,4,3,2,2,2,4,3,3,3,2,8,,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,2,3,2,2,2,3,3,2,2,2,3,2,3,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,3,3,3,3,2,2,2,3,3,5,4,152,45,1,3,,4,4,10,1,1,3,6,4,,,,,4,3
3263,1,2,2005,8,1,2,1,1,1975,8,3,1,2005,8,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,2,,1,5,3,,25,,,,2,,2,,2,,2,,5,0,5,0,4,4,3,3,1,4,4,4,4,1,3,4,3,4,4,2,8,,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,3,3,3,2,2,2,3,2,2,2,4,3,2,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,2,3,2,3,2,2,3,3,3,1,0,172,75,1,16,,4,10,10,1,3,3,1,,,,,,12,3
3264,1,1,2005,8,1,4,1,2,1974,2,3,1,2001,4,3,2,2002,7,3,1,2005,8,,,,,,,,,,,,,,,,,1,3,,2,,2,,,,,3,8,없음,1,,1,,1,,1,,8,30,20,0,3,3,3,3,1,4,4,3,4,4,4,3,3,3,3,3,8,,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,3,3,3,2,3,2,3,3,2,2,3,3,2,3,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,3,3,3,2,2,3,3,3,2,0,162,68,1,3,,4,2,10,2,1,3,,9,,,,,3,2
3265,1,1,2005,5,1,6,1,2,1978,7,2,1,1978,12,3,1,2005,5,3,2,2006,12,6,1,1949,3,6,2,1951,11,,,,,,,,,1,3,,4,,1,4,2,,25,,,,1,,1,,1,,1,,6,0,14,0,3,3,4,4,1,3,3,3,3,1,3,3,1,2,4,1,8,,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,2,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,3,3,3,2,2,3,3,3,4,4,167,61,1,3,,5,5,10,1,1,3,3,3,,,,,7,2
